Date,Observed,Trend,Seasonal,Remainder,Seasonally_Adjusted
2019-05-01,6696.0,5618.0482446217575,632.6669205606909,445.2848348175521,6063.33307943931
2019-06-01,5696.0,5593.18823509007,84.33718808961326,18.474576820317452,5611.662811910387
2019-07-01,5696.0,5538.2477187998975,-238.56018970357923,396.31247090368197,5934.560189703579
2019-08-01,5114.0,5508.046633050754,-1030.6829904590154,636.6363574082616,6144.682990459016
2019-09-01,6237.0,5493.356083982408,44.4212350915322,699.2226809260601,6192.578764908468
2019-10-01,7236.0,5481.695027942677,706.5787372224952,1047.7262348348277,6529.421262777505
2019-11-01,6502.0,5469.514776634907,309.88848636649465,722.5967369985983,6192.111513633506
2019-12-01,6231.0,5454.888759190787,-215.35616983218563,991.4674106413986,6446.3561698321855
2020-01-01,6353.0,5431.106023442227,-15.331123293361305,937.2250998511345,6368.331123293361
2020-02-01,6204.0,5395.635317517544,-367.8410416447332,1176.2057241271896,6571.841041644733
2020-03-01,5501.808562529459,5360.758026672507,147.18289059102764,-6.132354734076216,5354.625671938431
2020-04-01,5321.237346430961,5345.690057615832,-17.04274665429427,-7.409964530576872,5338.280093085255
2020-05-01,5961.807616980026,5353.372628910719,624.3595001181083,-15.924512048801262,5337.448116861918
2020-06-01,5372.663639867014,5365.6255183510075,29.990724864971256,-22.952603348964658,5342.672915002043
2020-07-01,5175.381658868082,5377.597249503263,-215.36889170562364,13.153301070442467,5390.750550573705
2020-08-01,4318.66821950393,5388.888989603583,-1057.9093736319269,-12.3113964677259,5376.577593135857
2020-09-01,5462.235173173235,5399.369951844486,45.363167041566705,17.502054287181636,5416.872006131668
2020-10-01,6112.949157053803,5409.210207683336,712.786320722034,-9.047371351567563,5400.162836331769
2020-11-01,5738.382034781517,5418.541565870011,304.73732758184997,15.103141329655955,5433.644707199667
2020-12-01,5326.3806410478965,5427.577471412857,-161.7058251743583,60.508994809397336,5488.086466222255
2021-01-01,5394.916616601684,5436.564918992255,-26.570331580155283,-15.077970810415536,5421.48694818184
2021-02-01,5090.484928164326,5445.73586120804,-361.31398478086084,6.063051737147362,5451.798912945187
2021-03-01,5610.199066167964,5455.370931957166,143.7638943354378,11.064239875359817,5466.435171832526
2021-04-01,5429.627850069467,5465.525898805557,-43.096822324250354,7.1987735881612025,5472.724672393718
2021-05-01,6070.198120618532,5476.023856575578,684.161144829084,-89.98688078613031,5386.036975789448
2021-06-01,5481.054143505519,5486.74754544965,-35.437568900627426,29.744166956496883,5516.491712406147
2021-07-01,5283.772162506587,5497.696701387398,-191.02547435185522,-22.899064528955932,5474.797636858442
2021-08-01,4427.058723142435,5509.049767173285,-1037.0174497286935,-44.973594302156016,5464.076172871129
2021-09-01,5570.625676811741,5521.220058304386,69.74386715206296,-20.338248644708074,5500.881809659678
2021-10-01,6221.339660692309,5534.47669562878,702.2268667112638,-15.363901647735474,5519.112793981045
2021-11-01,5846.772538420022,5548.879181959415,284.3093098071852,13.584046653421865,5562.463228612837
2021-12-01,5434.771144686401,5564.34477344692,-212.56382817654415,82.99019941602546,5647.3349728629455
2022-01-01,5503.30712024019,5580.728657662301,-79.40610852954671,1.9845711074358405,5582.713228769737
2022-02-01,5198.875431802832,5597.863206555073,-358.0851805055407,-40.902594246699664,5556.960612308373
2022-03-01,5718.589569806469,5618.8192959072785,122.02684487777951,-22.25657097858948,5596.562724928689
2022-04-01,5538.018353707972,5651.935141076993,-85.56636679257862,-28.350420576442957,5623.58472050055
2022-05-01,6178.588624257036,5696.130301925772,808.3900333666394,-325.9317110353759,5370.198590890396
2022-06-01,5589.444647144025,5742.95307319564,-107.01374525533457,-46.49468079628059,5696.45839239936
2022-07-01,5392.162666145092,5791.556865914593,-148.42038277758843,-250.97381699191283,5540.58304892268
2022-08-01,4535.44922678094,5841.74847746331,-1009.7901915150816,-296.5090591672888,5545.2394182960215
2022-09-01,5679.016180450246,5892.836058047128,82.20427173829064,-296.0241493351732,5596.811908711955
2022-10-01,6329.730164330814,5945.954713309335,911.1345081264649,-527.3590571049863,5418.595656204348
2022-11-01,5955.163042058528,6001.522605232239,213.7331459829329,-260.09270915664365,5741.429896075595
2022-12-01,5543.161648324906,6058.301578217246,-375.7726284732586,-139.36730141908083,5918.934276798165
2023-01-01,5953.0,6117.141399805109,-197.38786178137644,33.2464619762668,6150.387861781376
2023-02-01,5801.0,6182.514436007155,-353.7727414957289,-27.74169451142643,6154.772741495729
2023-03-01,6995.0,6256.688121494823,232.7756570665856,505.5362214385914,6762.224342933414
2023-04-01,6200.0,6337.4672728310015,-151.65278219676645,14.185509365765029,6351.652782196767
2023-05-01,7376.0,6422.512895122537,937.3923097030004,16.094795174462888,6438.607690297
2023-06-01,6797.0,6508.492887368133,-137.67294106135296,426.18005369322054,6934.672941061353
2023-07-01,6467.0,6594.3818023706235,-75.12056083797577,-52.261241532647546,6542.120560837976
2023-08-01,5748.0,6679.549267449384,-1031.770771689281,100.2215042398966,6779.770771689281
2023-09-01,6817.0,6762.015479240412,128.4221769279691,-73.43765616838118,6688.577823072031
2023-10-01,7278.0,6839.882441313688,1025.318192557655,-587.2006338713436,6252.6818074423445
2023-11-01,7070.0,6913.355829667575,184.8567641749028,-28.212593842477872,6885.143235825097
2023-12-01,6494.0,6984.418258333818,-587.8333936802397,97.41513534642218,7081.83339368024
2024-01-01,6831.0,7055.156612378511,-327.17277000759003,103.0161576290784,7158.17277000759
2024-02-01,6825.0,7126.2752772008525,-341.7474754276014,40.47219822674924,7166.747475427602
2024-03-01,7163.0,7196.550289666886,297.17759214030593,-330.7278818071918,6865.822407859694
2024-04-01,7612.0,7263.622299000995,-208.96127134938538,557.3389723483906,7820.961271349385
2024-05-01,8066.0,7325.809281782683,1076.2877084309043,-336.09699021358665,6989.712291569096
2024-06-01,7146.0,7382.706242468568,-165.27282725438457,-71.4334152141837,7311.2728272543845
2024-07-01,7476.0,7435.599508968614,3.626587942628139,36.773903088757834,7472.373412057372
2024-08-01,6491.0,7485.888199821773,-1048.933092573168,54.04489275139531,7539.933092573168
2024-09-01,7737.0,7535.056044705616,176.2908229931346,25.65313230124957,7560.7091770068655
2024-10-01,8866.0,7582.620219734061,1151.431561355335,131.94821891060383,7714.568438644665
2024-11-01,8211.0,7628.5218290272915,151.79787971359139,430.68029125911744,8059.202120286409
2024-12-01,7357.0,7672.460610997063,-791.5630237119277,476.10241271486484,8148.563023711928
2025-01-01,7174.0,7714.286158354744,-460.4151944230995,-79.87096393164393,7634.4151944231
2025-02-01,7421.0,7752.813085784646,-327.4249053143522,-4.388180470294174,7748.424905314352
2025-03-01,8175.0,7790.8965443294865,363.4330896902312,20.67036598028244,7811.566910309769
2025-04-01,7565.0,7828.864326927303,-267.1943868212892,3.33005989398589,7832.194386821289
2025-05-01,9085.0,7866.782080190144,1214.8289377525236,3.388982057332214,7870.171062247477
2025-06-01,7788.0,7904.665528358905,-191.95582959758593,75.29030123868051,7979.955829597586
2025-07-01,8046.0,7942.5082047434635,88.22254850675962,15.269246749777267,7957.777451493241
2025-08-01,6840.0,7980.275500104796,-1074.8850640764722,-65.39043602832407,7914.885064076472
2025-09-01,8274.0,8017.938798813953,229.64303332124877,26.418167864798306,8044.356966678752
2025-10-01,9284.0,8055.49698331368,1279.2413460614002,-50.738329375080866,8004.758653938599
2025-11-01,8244.0,8092.951170172187,121.5031987268888,29.545631100924766,8122.4968012731115
2025-12-01,7123.0,8130.318964642001,-996.4883777928559,-10.83058684914522,8119.488377792856
